1.3604 	WARNING 	pyo audio lib was requested but not loaded: dlopen(/Applications/PsychoPy2.app/Contents/Resources/lib/python2.7/lib-dynload/_pyo.so, 2): Library not loaded: @executable_path/../Frameworks/liblo.7.dylib
  Referenced from: /Applications/PsychoPy2.app/Contents/Resources/lib/python2.7/lib-dynload/_pyo.so
  Reason: Incompatible library version: _pyo.so requires version 10.0.0 or later, but liblo.7.dylib provides version 9.0.0
4788.5041 	DATA 	Mouse: wheel shift=(0,0), pos=(581,365)
4788.7032 	DATA 	Mouse: wheel shift=(0,0), pos=(581,365)
4789.0206 	DATA 	Mouse: wheel shift=(0,0), pos=(581,365)
4789.2197 	DATA 	Mouse: wheel shift=(0,0), pos=(581,365)
4789.5200 	DATA 	Mouse: wheel shift=(0,0), pos=(581,365)
4789.7213 	DATA 	Mouse: wheel shift=(0,0), pos=(581,365)
4790.5205 	DATA 	Mouse: wheel shift=(0,0), pos=(581,365)
4790.6546 	DATA 	Mouse: wheel shift=(0,0), pos=(581,365)
4790.9218 	DATA 	Keypress: space
4791.4543 	DATA 	Mouse: wheel shift=(0,0), pos=(581,365)
4791.6882 	DATA 	Mouse: wheel shift=(0,0), pos=(581,365)
4792.0058 	DATA 	Mouse: wheel shift=(0,0), pos=(581,365)
4792.1554 	DATA 	Mouse: wheel shift=(0,0), pos=(581,365)
4792.5220 	DATA 	Mouse: wheel shift=(0,0), pos=(581,365)
4792.6877 	DATA 	Mouse: wheel shift=(0,0), pos=(581,365)
4793.5392 	DATA 	Mouse: wheel shift=(0,0), pos=(581,365)
4793.7398 	DATA 	Mouse: wheel shift=(0,0), pos=(581,365)
4794.9732 	DATA 	Keypress: space
4797.0087 	DATA 	Mouse: wheel shift=(0,0), pos=(581,365)
4797.2398 	DATA 	Mouse: wheel shift=(0,0), pos=(581,365)
4798.0239 	DATA 	Mouse: wheel shift=(0,0), pos=(581,365)
4798.1756 	DATA 	Mouse: wheel shift=(0,0), pos=(581,365)
4798.5240 	DATA 	Mouse: wheel shift=(0,0), pos=(581,365)
4798.6572 	DATA 	Mouse: wheel shift=(0,0), pos=(581,365)
4798.8576 	EXP 	Sound  stopped
4798.8734 	EXP 	During_trial_text: autoDraw = False
4798.9420 	DATA 	Keypress: space
4799.3744 	EXP 	go_next_text: autoDraw = True
4803.4606 	DATA 	Keypress: space
4803.4613 	EXP 	Sound  stopped
4803.4752 	EXP 	During_trial_text: autoDraw = False
4803.4752 	EXP 	go_next_text: autoDraw = False
4803.4752 	EXP 	bye_text: autoDraw = True
4804.5090 	EXP 	window1: mouseVisible = True
